gene	log2fc	pval
AL671762.1	-0.041815050344462534	0.5735925096774606
AL671862.1	0.0021462639109697933	0.8945044154804265
AL671883.1	0.7204001059883411	1.0420023335683193e-06
AL671883.2	-0.20036565977742526	0.034973837747979374
AL671883.3	-0.23795177530471645	0.028444051696647613
AL671986.1	-0.45330683624801527	8.17634033052405e-17
AL672032.1	-0.2947376788553253	1.9070912469076353e-05
AL672138.1	0.003857975622681503	0.8899912426270529
AL672138.2	-0.05998145204027557	0.05424423600143413
AL672142.1	-0.01991255961844196	0.7915163188813383
AL672167.1	0.4047456279809221	0.0019388448039003808
AL672207.1	-0.08136459989401162	0.32768891882628337
AL672212.1	0.064655537890832	0.3002560257643782
AL672277.1	0.013807631160572348	0.7885159136549102
AL672291.1	0.09770270270270269	0.08540153972521076
AL672310.1	0.18605193428722977	0.0006334720678069848
AL683807.1	0.6035903550609438	3.7532786426989864e-06
AL683807.2	0.13017488076311606	0.09852410276569512
AL683813.1	-0.008741388447270803	0.7584923114614476
AL683813.2	-0.08434552199257972	0.19546080874202792
AL683813.3	-0.3987890832008478	0.0005779241061578509
AL683826.1	0.04847376788553248	0.589199899105945
AL683842.1	0.43028351881293103	9.183081578643743e-05
AL683887.1	0.03234234234234234	0.11094024247924932
AL691403.1	-0.2777954425013248	0.0015092362791750647
AL691403.2	-0.37512983571807124	0.0036187042897745576
AL691420.1	0.7283094859565447	5.342938463537055e-07
AL691426.1	0.10942501324854269	0.020814135946797287
AL691432.1	0.39053789083201007	6.313276154615862e-05
AL691432.2	-0.1720614732379424	0.007780863702176366
AL691432.3	0.006936936936936937	0.33894868659982497
AL691432.4	0.15361685214626508	0.29116763264956713
AL691442.1	0.01045045045045045	0.338948686599825
AL691442.2	0.4615341812400634	0.007710028043762343
AL691447.1	0.035506094329623594	0.8101376871088083
AL691447.2	-0.1816428192898769	0.0006566123820198558
AL691449.1	0.041322204557498576	0.7339474059284834
AL691459.1	-0.10972972972972972	0.2706381620079689
AL691477.1	0.2187546369899307	0.02819190062927944
AL691482.1	0.01063063063063063	0.3389486865998246
AL691482.2	0.0	
AL691482.3	0.0	
AL691482.4	0.6111473237943805	8.229757164740823e-05
AL691515.1	0.16152358240593623	0.08970801833009519
AL691515.2	0.04571807101218864	0.2687183395209608
AL691517.1	0.015585585585585586	0.1753636780973458
AL691520.1	0.17765765765765765	0.001354667112775097
AL713851.1	-0.0991706412294647	0.1648856488451678
AL713851.2	-0.0016030736618971898	0.9288595998908777
AL713852.1	-1.4545098039215691	4.8994444676604593e-29
AL713852.2	-0.5476470588235292	0.004074616219092859
AL713866.1	0.13110757816640284	0.02091799080878791
AL713866.2	0.006936936936936937	0.33894868659982497
AL713868.1	0.8842898781134073	2.1564293527792752e-05
AL713888.1	0.10394806571277163	0.023406349339803994
AL713899.1	0.19693958664546904	0.00017422394907031403
AL713922.1	0.051849496555378904	0.06857015662087795
AL713922.2	0.020005299417062083	0.7363793826064965
AL713923.1	0.08430842607313196	0.06807397140367652
AL713965.1	0.5358240593534709	0.001163841403368776
AL713998.1	0.06574721780604165	0.5604777257544691
AL713998.2	0.0	
AL713998.3	0.008648648648648649	0.33894868659982474
AL713998.4	0.008558558558558558	0.3389486865998247
AL713999.1	0.784703232644409	1.2868683126705716e-13
AL714019.1	0.0	
AL714022.1	0.0	
AL731532.1	0.012739798622151577	0.828290998376627
AL731532.2	-0.2730047694753577	0.01710880288275939
AL731533.1	0.010511393746687803	0.9029823839848201
AL731533.2	0.9130630630630632	3.4559129561288874e-10
AL731533.3	-0.026952835188129853	0.7947269719049294
AL731534.1	0.269870164281929	0.0010394348268243621
AL731537.1	-1.1452199258081608	1.652791308794368e-23
AL731537.2	-1.2079570747217812	7.63182539261387e-26
AL731542.1	-0.0014652888182300067	0.9740347054931145
AL731547.1	0.009279279279279275	0.7771827898653496
AL731553.1	-0.7796263910969801	5.500274325844344e-09
AL731555.1	-0.1479835718071013	0.24299490037541227
AL731556.1	0.6353047164811874	7.030693222907012e-05
AL731556.2	0.3828775834658188	0.005200979521844042
AL731557.1	-1.979968203497616	1.5824711994725426e-37
AL731559.1	-0.06204822469528537	0.6251853211710138
AL731563.1	0.00876523582405935	0.6208100084495219
AL731563.2	0.014761526232114469	0.5124376397712732
AL731563.3	0.47256756756756757	0.0002382836804122873
AL731563.4	-0.1738367779544241	0.00045542811278328793
AL731566.1	0.0	
AL731566.2	-0.03164811870694173	0.6075464640608058
AL731566.3	-0.40642819289878096	0.0016520115534379234
AL731567.1	-0.7517594064652888	7.465068964347477e-10
AL731568.1	-0.5211526232114476	4.0057035737654183e-10
AL731569.1	0.8133147853736107	5.998790017710512e-14
AL731571.1	-0.03951245363009903	0.4999977123194809
AL731574.1	-0.13329623741388452	0.33402234312338414
AL731575.1	0.19861420243773154	0.15394931903185258
AL731577.1	-0.25701377848436735	4.901341478085431e-06
AL731577.2	-0.531163222045576	1.525750069887624e-10
AL731661.1	-0.15090620031796487	0.3544357380128694
AL731684.1	1.4570190779014307	8.701899439183758e-16
AL731702.1	-0.09544250132485477	0.06461096539876077
AL731733.1	0.673831478537362	1.3050497690048025e-05
AL731768.1	0.0	
AL731769.1	0.04561208267090622	0.5114492704716308
AL731769.2	0.06278219395866547	0.10550547813318406
AL731892.1	-2.6026550079491244	9.1660464737963e-25
AL731897.1	0.0	
AL732292.1	0.059038155802861675	0.23909038573691888
AL732292.2	0.5037281399046103	0.0001741615670463923
AL732314.1	-0.32296767355590816	0.0009654612227380539
AL732314.6	0.015680975092739857	0.8243356561120994
AL732314.8	0.21021992580816096	0.013659229445449993
AL732323.1	0.24335983041865378	0.009286680420337324
AL732326.1	0.0	
AL732366.1	0.0	
AL732366.3	0.06003974562798093	0.1154159010908893
AL732371.1	0.015858505564387913	0.5274743327552597
AL732372.1	0.49913884472708003	3.227319905779821e-05
AL732372.2	0.17157127715951326	0.018948853850767885
AL732372.3	0.3435903550609458	0.00021411480775809414
AL732406.1	-0.35249072602013776	0.00016102831742773987
AL732414.1	-0.8838341282458928	1.3979416746658756e-13
AL732437.1	0.7571595124536301	6.99294392936938e-05
AL732437.2	0.7100370959194489	1.4258662117112162e-06
AL732437.3	2.392949125596185	6.234173192886607e-23
AL732446.1	0.023423423423423424	0.18477470842952382
AL732509.1	-0.5564202437731831	2.006064260859998e-18
AL732618.1	0.02274774774774757	0.8611011340752394
AL772155.1	0.0	
AL772155.2	-0.006674615792262854	0.7499736941428361
AL772155.3	0.01778219395866454	0.8673263162739833
AL772161.1	0.025315315315315317	0.09548361943909267
AL772161.2	0.0	
AL772161.3	-0.05537890832008478	0.248175732333258
AL772202.1	0.0	
AL772284.1	2.2229093799682036	3.4633893758202593e-25
AL772284.2	0.02625331213566508	0.32917310010646833
AL772307.1	0.29620561738208817	0.0010109188541915389
AL772337.1	-0.8450344462109158	6.246861340224341e-08
AL772337.2	-2.1644806571277155	2.656063943884529e-34
AL772337.3	-0.036089030206677086	0.7985517176864076
AL772337.4	0.012445680975092735	0.48164890017045014
AL772363.1	0.052117117117117195	0.6990193924481317
AL773524.1	0.00963963963963964	0.3389486865998246
AL773545.1	0.009009009009009009	0.338948686599825
AL773545.2	0.6066825649178591	2.0095830041615812e-06
AL773545.3	0.39663222045575086	4.872594590347025e-05
AL773545.4	-0.04176470588235294	0.01292431492827993
AL773573.1	-3.519507154213037	4.616925227041394e-47
AL805961.1	-0.19588500264970854	2.7909240901664522e-05
AL807740.1	0.16254107048224695	0.00061378550548011
AL807742.1	-1.1872602013778488	1.3911451335215786e-15
AL807743.1	0.0	
AL807752.1	0.22653948065712637	0.0005285580237476018
AL807752.2	-0.01924483306836248	0.5001735243892869
AL807752.3	2.960408055113938	1.7112711174930572e-30
AL807752.4	0.05609962904080554	0.4682903545744983
AL807752.5	0.02478272390037084	0.8471175481709505
AL807752.6	0.12844992050874401	0.22182629943617138
AL807752.7	-0.28698728139904606	0.00760612567701854
AL807757.1	0.411163222045575	2.2900473249518797e-07
AL807757.2	0.5563831478537344	1.0642668765461372e-10
AL807761.1	-0.018627450980392157	0.13966749513199322
AL807761.2	-0.057376788553259145	0.2262282959318077
AL807761.3	-0.08403550609432962	0.01593116957197079
AL807761.4	-0.2902305246422934	0.004620932424599153
AL807776.1	0.7840699523052459	6.571580366072571e-08
AL831711.1	0.07253312135665091	0.3338246517385469
AL831737.1	0.47072072072072046	5.37262102858801e-05
AL844170.1	-0.00958134605193428	0.9422089122347055
AL844175.1	0.06281664016958134	0.11515673931171254
AL844892.1	-0.3959009009009007	0.002419696231314781
AL844892.2	-0.2686036036036037	0.0016839410405923793
AL844908.1	1.757368839427663	5.997619049361364e-20
AL844908.2	0.7634022257551673	4.21941038306884e-09
AL845311.1	0.03542925278219394	0.2717756033577367
AL845321.1	-0.3144276629570748	0.09578653639804299
AL845331.1	0.25794647588765235	0.00023024953740856654
AL845331.2	0.6814440911499733	3.8936834328270585e-07
AL845331.3	0.6839427662957087	2.3075355351925187e-07
AL845433.1	0.0	
AL845472.1	-0.3727848436671968	3.4259244269597657e-09
AL845472.2	0.1722866984631688	0.0784596744848135
AL845552.1	-0.10201907790143094	0.3940004697018806
AL845552.2	-0.07830948595654474	0.5463435800415769
AL928596.1	2.315598834128245	1.1721804576148483e-17
AL928654.1	0.5914493905670364	1.916956087722055e-18
AL928654.2	0.9344912559618439	2.147949638448982e-08
AL928654.3	-1.1833942766295706	4.6343947923636474e-07
AL928654.4	0.6303895071542165	1.7114000978693302e-19
AL928711.1	0.12707472178060542	0.04896016810053123
AL928921.1	-0.019054054054054047	0.528968279147886
AL928970.1	0.2021330153683074	0.0010348695347318884
AL929091.1	-0.01166136724960154	0.9498064630112378
AL929236.1	-0.5452729199788027	2.2738523754923815e-05
AL929288.1	0.0090990990990991	0.33894868659982497
AL929288.2	0.15018547959724432	0.003930545500743795
AL929302.1	0.0	
AL929302.2	0.029051404345522003	0.45274893938433464
AL929325.1	0.0	
AL929410.1	0.0	
AL929410.2	-0.0021807101218865935	0.8477783242638237
AL929472.1	0.0966454689984102	0.039637660441609976
AL929472.2	0.04081081081081081	0.3389486865998253
AL929472.3	-0.026952835188129298	0.8251892886667956
AL929472.4	-0.17272125066242738	0.16937587038579746
AL929472.5	0.0	
AL929554.1	0.0	
AL929554.2	0.017657657657657755	0.8633445530305222
AL929601.1	0.40192103868574464	0.007489384645141494
AL929601.2	0.24225225225225225	0.0028651034559768703
AL929601.3	0.2956173820879703	0.007986899977353194
AL929601.4	0.16765765765765767	0.021942705832847704
AL929602.1	2.278518812930578	6.96725360567628e-13
AL935212.1	-0.14541335453100057	0.22988555751920692
AL935212.2	-0.0635638579756227	0.06610598655845287
AL935212.3	0.46557763645998984	1.5146610918746586e-08
AL935212.4	0.030453100158982515	0.29740092727056383
AL953862.1	0.0	
AL953862.2	0.03630100688924219	0.1902877941459101
AL953883.1	1.0260996290408053	6.375028415477857e-09
AL954642.1	-0.10986486486486491	0.3092196438703031
AL954705.1	-0.29368839427663085	0.006327004846999148
AL954722.1	0.001976682564917856	0.9232226114401149
ALAD	0.022443031266558222	0.6750175315927167
ALAS1	-0.29386327503974385	8.545425511397405e-06
ALAS2	-3.202684154742978	2.4019298047059462e-36
ALB	0.8727159512453628	0.00420029253068636
ALCAM	-0.3167090620031807	0.0004431755928646749
ALDH16A1	0.061854795972445586	0.2508492138554606
ALDH18A1	1.5822416534181194	1.05020699188483e-73
ALDH1A1	-1.9757869634340253	4.019719737744559e-43
ALDH1A2	-1.7138738738738724	2.788314059819371e-19
ALDH1A3	0.37361685214626306	0.0008507772862939102
ALDH1B1	1.0281558028616882	9.809659367487127e-31
ALDH1L1	0.017090620031796178	0.9368996426129499
ALDH1L1-AS1	0.04093534711181768	0.5801804354881125
ALDH1L1-AS2	-0.22344727080021187	0.08781296604665366
ALDH1L2	0.8061764705882339	4.484426172341424e-18
ALDH2	-1.055524642289349	4.545138318956382e-30
ALDH3A1	-1.1212374138844714	0.00025140108333149996
ALDH3A2	-0.20863275039745943	0.0321378197437791
ALDH3B1	-1.1440858505564435	4.794964166154285e-23
ALDH3B2	2.581613672496026	7.539595955851578e-27
ALDH4A1	0.2156200317965009	0.004844369938962681
ALDH5A1	0.0753444621091699	0.3031537862055404
ALDH6A1	-0.0085453100158972	0.8680014630713713
ALDH7A1	0.19920243773185042	0.0015521178218340685
ALDH7A1P1	-1.6897456279809218	3.741818913460344e-25
ALDH7A1P2	-2.4003974562798085	1.7774449901989979e-41
ALDH7A1P3	-0.17308956014838361	0.005478268831842838
ALDH7A1P4	0.03550344462109168	0.33090459236322384
ALDH8A1	-0.5660996290408056	2.379958165554998e-06
ALDH9A1	0.0015421303656584229	0.9752293189039107
ALDOA	1.3510863804981454	3.7085145111930847e-53
ALDOAP1	0.05692103868574454	0.31968430671973436
ALDOAP2	-0.17704027556968727	0.0723703557012032
ALDOB	-0.2015871754107046	0.27813499068816827
ALDOC	0.9371330153683104	4.975440875080546e-17
ALG1	0.8119607843137242	3.1300064881084575e-50
ALG10	0.295585585585588	5.750242073233519e-07
ALG10B	0.1091812400635952	0.08332840272972525
ALG11	-0.06614997350291674	0.10359559327972781
ALG12	0.06588500264971131	0.16049220514497342
ALG13	0.09054054054053928	0.08218417657957894
ALG13-AS1	0.024557498675145728	0.7476272965621044
ALG14	0.00534976152623301	0.8694963030371354
ALG14-AS1	0.05869634340222607	0.5800584993830231
ALG1L	2.606523582405935	8.563697791868262e-34
ALG1L10P	0.2524801271860094	0.010035361982028472
ALG1L11P	-0.05130100688924211	0.653159009770196
ALG1L12P	-0.035	0.6240231587368505
ALG1L13P	-0.006067832538420248	0.947049113131892
ALG1L14P	0.07379968203497614	0.04326174199936104
ALG1L15P	0.6269448860625332	2.1109779331260206e-10
ALG1L2	0.6868362480127188	5.106516982909586e-08
ALG1L3P	0.7022760996290409	6.6174097697657435e-09
ALG1L5P	1.1924297827239003	2.050289616456792e-13
ALG1L6P	0.5886406995230526	7.8806572688317e-07
ALG1L7P	-0.06546634870164281	0.5931371474494488
ALG1L8P	0.3038844727080021	0.00019088468205846046
ALG1L9P	-0.16452305246422894	0.20663871889138283
ALG2	0.2619713831478556	5.415534085746324e-08
ALG3	1.0264864864864904	4.744723369674961e-44
ALG3P1	0.24763381028086906	0.08828165234546716
ALG5	0.41660042395336383	3.641051129654224e-10
ALG6	0.42145204027556815	2.3353435496864587e-14
ALG8	0.8909353471118173	1.8211467565904377e-33
ALG9	0.24112612612612594	5.653345483870294e-07
ALG9-IT1	0.2927318494965552	0.007953774021781398
ALK	-0.3685347111817716	0.019153344937857236
ALKAL1	1.8198489666136721	5.495268541965547e-16
ALKAL2	-2.9418786433492317	7.22022877839983e-54
ALKBH1	0.331950185479597	4.13747911850149e-11
ALKBH2	0.4933863275039734	1.183125476801058e-13
ALKBH3	-0.02050344462109166	0.7301628992845264
ALKBH3-AS1	-0.027072072072072295	0.7567981205936269
ALKBH4	0.6016560678325398	6.0391508270128256e-27
ALKBH5	-0.056139374668784825	0.17842601506668057
ALKBH6	0.3944117647058851	6.924304829275578e-11
ALKBH7	0.12078166401695611	0.022518354227067237
ALKBH8	-0.07208267090620168	0.20746446507538
ALLC	0.13371754107048223	0.26405334163913097
ALMS1	-0.12365394806571217	0.0005818471607077368
ALMS1-IT1	0.09515368309485961	0.07587149189941086
ALMS1P1	-1.0693534711181778	5.794501336442652e-26
ALOX12	-0.5050635930047696	6.840005761569683e-08
ALOX12-AS1	0.2739825119236876	1.8551123857541736e-11
ALOX12B	0.7183810280869101	0.00010245808948590842
ALOX12P1	-0.15198198198198215	0.10566174876022269
ALOX12P2	0.5418865924748282	5.929398457908938e-07
ALOX15	-2.934859565447802	1.5465036432632987e-29
ALOX15B	-0.744432962374141	0.00021248782733747568
ALOX15P1	0.8422734499205093	7.761160317191476e-10
ALOX15P2	1.8487572866984634	8.89186629980986e-12
ALOX5	-1.380000000000006	1.0883706448821632e-34
ALOX5AP	-1.1044780074191838	7.730020705376849e-22
ALOXE3	1.048155802861685	7.962472740925551e-12
ALPG	-1.0984790673025975	2.7688178429174854e-05
ALPI	0.22233439321674614	0.047824419564688365
ALPK1	-0.05238738738738746	0.35466202387946827
ALPK2	2.742866984631691	6.058215747651786e-38
ALPK3	-0.09643879173290593	0.48843348287300525
ALPL	-1.2605007949125593	1.2281772440178817e-11
ALPP	-2.409334923158454	8.214285423127544e-32
ALS2	-0.01845786963434115	0.6203235014748718
ALS2CL	-1.261764705882353	7.784113158498037e-33
ALX1	0.14756226815050333	0.4062151165538298
ALX3	1.2954478007419183	2.3213181664372518e-08
ALX4	-0.46553524112347766	3.242272993180564e-05
ALYREF	0.8391547429782769	8.245165223832031e-27
AMACR	0.8957313195548444	2.3267776503723406e-20
AMBN	0.33608108108108103	0.002289956014208374
AMBP	0.8780498145204017	0.0005976538243560734
AMBRA1	0.07848966613672026	0.041957097152274275
AMD1	-0.27848436671966326	1.6462812510329691e-06
AMD1P1	-0.8871992580816106	5.49454959860407e-13
AMD1P2	-0.2651033386327503	1.5972790106990788e-05
AMD1P3	0.8473343932167468	4.503876723155587e-08
AMD1P4	0.03043720190779098	0.7596704355088081
AMDHD1	-0.5951854795972435	3.768374730998361e-06
AMDHD2	0.21925278219395672	5.181278632231613e-05
AMELX	-2.075659777424484	2.993180314953156e-38
AMELY	0.03928722840487547	0.25963412772501554
AMER1	0.2821091679915195	3.4964762852121805e-07
AMER2	-1.2737254901960782	1.7436602628671505e-14
AMER3	0.08827503974562756	0.4331672886532411
AMFR	-0.1543190249072648	0.002253307248373186
AMH	0.479173290937998	0.01818975269130828
AMHR2	-0.44433227344992066	0.008023674368608475
AMIGO1	-0.9432220455749878	1.3315296601202628e-22
AMIGO2	0.3085665076841515	0.005086401945284249
AMIGO3	0.3265818759936412	0.21961482694255666
AMMECR1	0.37093799682035566	1.1291024942543664e-09
AMMECR1-IT1	-0.13673555908849977	0.18745843085010336
AMMECR1L	0.15076576576576883	0.00032435562292082524
AMMECR1LP1	0.12622946475887642	0.42384753605222353
AMN	0.46315050344461994	0.01091975691227434
AMN1	0.04074986751457299	0.6106675807449632
AMOT	0.5241785903550618	7.345682346514051e-05
AMOTL1	-1.6531478537360922	4.2242899775672e-66
AMOTL2	-1.0331187069422363	5.101010464057996e-32
AMPD1	-0.14564122946475955	0.3931487908261945
AMPD2	0.3679173290937996	5.629911963594991e-11
AMPD3	0.8447509273979925	4.385215622663741e-34
AMPH	0.30583995760466465	0.028408761215432152
AMT	-0.4284605193428721	4.902020931197508e-09
AMTN	0.5420826709062002	0.0009811981114447666
AMY1A	1.0541017488076294	0.022819608151184313
AMY1B	0.35140964493905624	0.18300395471142683
AMY1C	0.9152490726020144	0.004713571771944502
AMY2A	-0.19882352941176507	0.28451713895289904
AMY2B	-0.6712268150503462	2.58686950199207e-11
AMYH02020865.1	0.11516693163751968	0.47124726647780857
AMYP1	-0.028190249072602022	0.6811889835649876
AMZ1	-0.20352411234764034	0.1110078879285763
AMZ2	0.5017461579226286	6.911217539489519e-23
AMZ2P1	-0.26973767885532496	4.132776649468125e-06
AMZ2P2	-0.6751298357180708	1.1346754853055173e-07
ANAPC1	0.437670906200319	1.3484029803748362e-21
ANAPC10	-0.09070482246952771	0.06768836066209087
ANAPC10P1	-0.4394011658717538	0.00018987397031480546
ANAPC11	0.9483863275039734	1.3804280117263954e-42
ANAPC13	0.08475092739798384	0.08022909765491493
ANAPC15	-0.01901960784313772	0.720242275803719
ANAPC16	-0.26468203497614695	4.75326452161899e-10
ANAPC1P1	0.7539878113407523	9.012026156730342e-08
ANAPC1P2	-0.757162162162162	5.1461172918624675e-06
ANAPC1P3	-0.12576311605723375	0.3122613749002986
ANAPC1P4	1.1340408055113924	2.1678424455429036e-06
ANAPC1P5	0.008139904610492882	0.9026587235201917
ANAPC1P6	-0.05890567037625861	0.22228549690358945
ANAPC2	-0.027972972972971633	0.4064843858738157
ANAPC4	-0.04917594064652775	0.21822617041766076
ANAPC5	0.23760731319555006	1.1769530442166536e-08
ANAPC7	0.3411923688394207	4.109961996343672e-12
ANG	-0.631926338102808	2.5445567992567933e-10
ANGEL1	0.1767541070482217	0.0006783824975973897
ANGEL2	0.1692845786963435	1.5171546074365305e-05
ANGPT1	-2.357064122946479	1.3186945940085218e-57
ANGPT2	-0.025733969263383116	0.7559144270037165
ANGPT4	-2.4637016428192897	3.9585640506985343e-59
ANGPTL1	-1.571918388977215	1.1099056649669816e-52
ANGPTL2	0.34151298357180515	0.00014549980064374179
ANGPTL3	0.30047429782723967	5.0095149663086415e-05
ANGPTL4	1.8020641229464802	7.87168983197875e-17
ANGPTL5	-2.6065633280339164	9.373552260696041e-37
ANGPTL6	0.6657657657657658	4.887304466065883e-10
ANGPTL7	-1.2094541600423927	3.042418691772262e-40
ANGPTL8	-0.3868229994700578	0.0006345666394938831
ANHX	-0.0020217276099629145	0.9764267018625987
ANK1	-0.1509591944886095	0.27017637623968893
ANK2	-1.2132511923688423	3.1098578775545844e-25
ANK2-AS1	0.0008028616852149284	0.9938855173358573
ANK3	-0.7736565977742451	8.775272894093559e-16
ANK3-DT	-0.26662957074721794	0.06968447280088812
ANKAR	-0.6107154213036594	1.399827021616406e-25
ANKDD1A	-0.9450980392156865	1.3278834918750088e-30
ANKDD1B	-0.26715156332803147	0.05128164512010821
ANKEF1	0.9358532061473213	2.534979861468687e-30
ANKFN1	-0.5409459459459462	0.008939171298879885
ANKFY1	-0.2824112347641794	1.4053332250906545e-11
ANKH	0.35397721250662784	2.5958439158991337e-10
ANKHD1	0.06526497085320493	0.13380725257921655
ANKHD1-EIF4EBP3	0.14003974562798582	0.04786781348254409
ANKIB1	0.5217302596714326	2.405420300842977e-23
ANKK1	-0.19247217806041306	0.1388956590218146
ANKLE1	0.2063195548489647	0.012149908421611868
ANKLE2	0.3161022787493373	2.539329514522537e-08
ANKMY1	-0.03309750927397914	0.5209864479347626
ANKMY2	0.2112082670906208	2.249130162197316e-05
ANKRA2	0.07570747217805973	0.19807825272763852
ANKRD1	-4.524623741388446	8.986457507001892e-54
ANKRD10	0.26815315315315225	3.323101517500214e-10
ANKRD10-IT1	0.2564626391096976	0.001733883027817101
ANKRD11	-0.03684949655537828	0.4764447934852941
ANKRD12	-0.34054054054054106	1.5221108049581309e-15
ANKRD13A	-0.1176868044515107	0.02497587600233382
ANKRD13B	0.4745998940116598	1.261227712764978e-06
ANKRD13C	0.19277159512453856	1.4327073022960085e-06
ANKRD13D	0.23688659247482668	8.158161474255224e-06
ANKRD16	0.37089295177530346	2.463900170570929e-13
ANKRD17	0.12392156862745196	0.00032145101075097915
ANKRD18A	0.5210280869104373	4.8502264315621e-05
ANKRD18B	0.1802570217276127	0.4301075628169528
ANKRD18CP	-0.8301271860095385	2.82498576658538e-07
ANKRD18DP	-0.11837572866984525	0.41815281223721196
ANKRD18EP	0.21948595654478353	0.0016659009333751557
ANKRD19P	-0.505922098569159	1.192725231847179e-06
ANKRD2	-1.008216746157923	5.454308625891156e-13
ANKRD20A1	-2.0755564387917325	4.198263123214781e-18
ANKRD20A10P	0.6510492845786964	1.9842053720848103e-07
ANKRD20A11P	-1.2102861685214625	6.456003871356297e-18
ANKRD20A17P	-3.0201907790143094	8.034096516100639e-58
ANKRD20A18P	0.9065686274509804	9.098255405368959e-13
ANKRD20A19P	-0.040908850026497134	0.573271561089274
ANKRD20A21P	-2.0184976152623193	3.894376663693909e-38
ANKRD20A2P	-1.424525702172759	3.815653778725479e-20
ANKRD20A3P	-3.9801616322204563	9.44159106764175e-28
ANKRD20A4P	-0.9064281928987832	9.810554047989144e-09
ANKRD20A5P	-0.7349629040805494	5.860036688813397e-12
ANKRD20A6P	0.06284048754636992	0.40230006435591936
ANKRD20A7P	-1.8190726020137777	6.58120178883849e-33
ANKRD20A8P	-1.241738208797032	8.002591334884835e-12
ANKRD20A9P	-1.4547853736089036	3.787163005341977e-23
ANKRD22	2.3582564917859044	9.379443316381397e-31
ANKRD23	0.676412294647589	5.8259103332651285e-21
ANKRD24	0.137766295707471	0.2351047925260556
ANKRD26	0.1322575516693174	0.0022835466852854074
ANKRD26P1	0.0023343932167463333	0.9890523122102091
ANKRD26P2	-0.2014679385267621	0.05419188356630913
ANKRD26P3	0.4139904610492844	0.018217530589721108
ANKRD26P4	-0.282837837837838	0.0016447386289523505
ANKRD27	-0.192228404875463	0.00037042468392643984
ANKRD28	-0.18184154742978187	0.012716997252572968
ANKRD29	-2.77855060943296	2.707258762110937e-50
ANKRD30A	0.35480922098569156	0.07030863911829333
ANKRD30B	0.3416613672496026	0.038744734540749656
ANKRD30BL	0.8359697933227344	9.674085360861043e-11
ANKRD30BP1	0.040786963434022244	0.6325501230328683
ANKRD30BP2	3.5444912559618427	2.7324671661854235e-35
ANKRD30BP3	0.0900476947535771	0.18510497215414087
ANKRD31	0.3604186539480656	0.00025990838946035925
ANKRD33	0.4394674085850556	0.0022535279183097646
ANKRD33B	-1.578031266560676	9.35474480679652e-40
ANKRD33B-AS1	-0.8827080021197671	1.684053395561723e-10
ANKRD34A	0.3921277159512444	0.00018049707936352598
ANKRD34B	2.6769740328563856	1.8250992590845319e-19
ANKRD34C	-1.3611605723370435	1.739022283021796e-14
ANKRD34C-AS1	-0.06854001059883341	0.5439563938713196
ANKRD35	-0.49346316905140686	1.037769660656735e-06
ANKRD36	0.19282723900370513	0.0001430480735690135
ANKRD36B	0.47657392686804023	3.4980667823047807e-12
ANKRD36BP1	0.0	
ANKRD36BP2	1.2615898251192394	5.0448482182668136e-29
ANKRD36C	1.0060201377848426	3.0270305794776527e-15
ANKRD36P1	0.021891891891891894	0.3389486865998246
ANKRD37	-0.2949655537890834	0.004780097556861998
ANKRD39	0.7332140964493892	3.7425592557399587e-33
ANKRD40	-0.3361022787493404	5.712821188895278e-15
ANKRD40CL	-0.17502914679385384	0.010787708520215876
ANKRD42	-0.21955219925808223	7.73126397151378e-06
ANKRD44	-1.0287996820349754	2.084225038668163e-39
ANKRD44-AS1	-1.5919051404345508	8.310837427920108e-27
ANKRD44-IT1	-0.6375039745627991	1.7508441450921242e-14
ANKRD45	-0.5599549549549545	0.0012821994510308738
ANKRD46	-0.08972708002119667	0.19915984680230633
ANKRD49	0.27636989931107614	3.491220620093378e-07
ANKRD49P1	0.13217276099628883	0.005168075801705189
ANKRD49P2	0.5308664546899831	7.686479266539887e-06
ANKRD49P3	0.05790673025967144	0.1433361965388207
ANKRD49P4	0.14300211976682564	0.06924039913332206
ANKRD50	0.029809220985695717	0.6441207069220781
ANKRD52	0.7801218865924717	1.3624004012596438e-27
ANKRD53	-0.702525172231053	2.7655679359484343e-11
ANKRD54	-0.009867514573395297	0.7956333257965009
ANKRD54P1	0.11887917329093801	0.07826326984283057
ANKRD55	-0.40981981981981974	0.006286315461166221
ANKRD6	-0.45526232114467646	2.6424527589654682e-11
ANKRD60	0.0485903550609433	0.33222940248019295
ANKRD61	1.061303656597774	5.618802338716109e-33
ANKRD62	-0.43766825649178376	1.3482811114830404e-05
ANKRD62P1	0.14010598834128274	0.48416817392759776
ANKRD62P1-PARP4P3	-0.03549814520402794	0.8023452994509598
ANKRD63	0.3911499735029147	6.346013803836274e-05
ANKRD65	0.30049549549549504	0.01668787399859767
ANKRD66	-3.183722840487546	2.1828678116968544e-29
ANKRD7	0.8486115527291997	1.0759514664411202e-07
ANKRD9	0.005855855855857683	0.9184981830270214
ANKS1A	-0.9052093269740364	2.3136343744740968e-45
ANKS1B	-0.6490990990991001	0.00011527488711438059
ANKS3	0.3689454160042409	4.2770793965021526e-16
ANKS4B	0.38614997350291347	0.0001206919257604073
ANKS6	0.30584525702172627	1.3589430759316504e-07
ANKUB1	-3.038481717011128	1.4786963770114053e-24
ANKZF1	0.4422972972973014	1.1289211469447745e-25
